Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2016-06-18,ETHUSD,15.65,15.67,9,11.42,38541.26,469540.31
2016-06-17,ETHUSD,20.95,21.44,13.75,15.65,56219.2,936997.53
2016-06-16,ETHUSD,18.39,25.05,18.39,20.95,26153.23,537830.28
2016-06-15,ETHUSD,18.92,19.06,17.51,18.39,7858.19,145393.21
2016-06-14,ETHUSD,17.64,19.07,16.52,18.92,15418.29,279198.37
2016-06-13,ETHUSD,15.75,17.64,15.57,17.64,14199.54,238127.31
2016-06-12,ETHUSD,14.11,15.75,14.11,15.75,22319.13,330128.78
2016-06-11,ETHUSD,13.97,14.16,13.84,14.11,1327.38,18638.86
2016-06-10,ETHUSD,14.47,14.47,13.83,13.97,2607.96,36973.65
2016-06-09,ETHUSD,14.51,14.55,14.36,14.47,1827.07,26488.64
2016-06-08,ETHUSD,14.5,14.73,14.38,14.51,13512.07,197039.09
2016-06-07,ETHUSD,14.16,14.64,13.93,14.5,6686.81,95411.45
2016-06-06,ETHUSD,13.91,14.4,13.83,14.16,3665.31,51421.8
2016-06-05,ETHUSD,13.86,13.92,13.7,13.91,787.49,10869.67
2016-06-04,ETHUSD,14.02,14.16,13.64,13.86,4330.5,59977.39
2016-06-03,ETHUSD,13.9,16.05,13.5,14.02,11426.53,157342.19
2016-06-02,ETHUSD,13.95,14.13,13.82,13.9,942.85,13180.38
2016-06-01,ETHUSD,14.18,14.35,13.54,13.95,6390.06,89027.81
2016-05-31,ETHUSD,12.66,14.35,12.52,14.18,15674.97,212221.49
2016-05-30,ETHUSD,12.53,12.79,12.41,12.66,7805.15,98059.56
2016-05-29,ETHUSD,11.81,12.73,11.5,12.53,8275.37,99868.3
2016-05-28,ETHUSD,11.39,12.27,10.41,11.81,10997.83,125407.35
2016-05-27,ETHUSD,12.6,12.61,10.64,11.39,7755.79,87322.56
2016-05-26,ETHUSD,12.53,12.9,12.2,12.6,6065.53,75672.66
2016-05-25,ETHUSD,12.82,12.89,11.83,12.53,11737.45,147099.56
2016-05-24,ETHUSD,13.55,13.79,12.12,12.82,7947.0,102066.33
2016-05-23,ETHUSD,14.2,14.43,13.44,13.55,5266.88,72864.1
2016-05-22,ETHUSD,13.97,14.45,13.75,14.2,2865.95,40196.46
2016-05-21,ETHUSD,13.9,13.98,13.09,13.97,4069.43,55049.27
2016-05-20,ETHUSD,14.5,14.77,13.54,13.9,10944.34,156604.67
2016-05-19,ETHUSD,13.3,14.5,13.3,14.5,6077.46,85755.39
2016-05-18,ETHUSD,12.23,14,12.23,13.3,6130.3,80378.8
2016-05-17,ETHUSD,11.37,12.49,11.28,12.23,7240.04,86866.35
2016-05-16,ETHUSD,10.06,11.41,10.06,11.37,3345.92,36755.89
2016-05-15,ETHUSD,10.25,10.59,10.06,10.06,1433.64,14872.14
2016-05-14,ETHUSD,10.69,10.98,10.01,10.25,670.55,7005.9
2016-05-13,ETHUSD,10.2,11.59,10.2,10.69,1769.71,18923.55
2016-05-12,ETHUSD,10.43,12,9.92,10.2,2072.56,22183.39
2016-05-11,ETHUSD,9.68,10.47,9.68,10.43,3052.51,30978.11
2016-05-10,ETHUSD,9.98,9.98,9.36,9.68,672.06,6578.2
2016-05-09,ETHUSD,12,12,9.36,9.98,1317.9,12885.06
